Full Path,Name,File ID,Type,MIME Type,Parent Folder,Link,Possible Duplicate?,Skip?,Review Status,TR Reference,Evidence Summary,Priority
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(22).docx,1D-ZOU-EW7H-gn9xGsaK3QIS2FJd1SdGf,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1D-ZOU-EW7H-gn9xGsaK3QIS2FJd1SdGf/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(22).docx,1QUu_jr_iS-29ZV6c9jc2cG5D-TA2mJMl,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1QUu_jr_iS-29ZV6c9jc2cG5D-TA2mJMl/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0516,"DEAL CLOSED (small school): $11.86→$15; referral code; 'I do, I do'",High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(23).docx,1XVPgGjXnIMLzGu65SkhEln30NLt9HB4F,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1XVPgGjXnIMLzGu65SkhEln30NLt9HB4F/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(23).docx,1mNoslkDfrtDrFpDXOi57KCqt0B6CfILh,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1mNoslkDfrtDrFpDXOi57KCqt0B6CfILh/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0517,DEAL CLOSED (PreK-6 new yearbook): 40 pages $18→$20; tiered pricing; 'definitely want to move forward',High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(24).docx,14OHNAOkHqyPg76mm7nQBIMsLgFwpZoeq,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/14OHNAOkHqyPg76mm7nQBIMsLgFwpZoeq/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(24).docx,1Bn4U5mwL9aCSu2D7DhWnrk-oKguwQf_m,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1Bn4U5mwL9aCSu2D7DhWnrk-oKguwQf_m/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0518,"Morgan's own qual call (Kayla, no yearbook): 'WOW that's not bad at all' at $13.23; demo booked",High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(25).docx,10xQMrijnBptaXwLMVeSWgrUG9FdbMeCZ,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/10xQMrijnBptaXwLMVeSWgrUG9FdbMeCZ/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(25).docx,1sDAVW3xh6qDqMe6liNF1E9lmx2akgtvP,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1sDAVW3xh6qDqMe6liNF1E9lmx2akgtvP/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0519,Demo notes (HJ/TJ): school in debt from HJ; $21 HJ vs $23.85 TR; 'HJ charges for everything!'; no contract signed,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(26).docx,10NfpsiuCRQpV_cYocVRWXjwX6NZx4gge,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/10NfpsiuCRQpV_cYocVRWXjwX6NZx4gge/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(26).docx,11U7cJlB9q3xToq9r957DOQug69OBKPlO,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/11U7cJlB9q3xToq9r957DOQug69OBKPlO/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0520,DEAL CLOSED: 2-campus ex-Lifetouch; rep left = no contract; 200-275 books/campus; 'ready to play',High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(27).docx,12lAUNYx1DFSAVt_DtzewkXUwgulSyFoX,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/12lAUNYx1DFSAVt_DtzewkXUwgulSyFoX/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(27).docx,1XeSdhl4Ts_UftL8OYQysSsMrvr9WKkfX,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1XeSdhl4Ts_UftL8OYQysSsMrvr9WKkfX/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0521,Demo notes (Pictavo/Kristie); in-contract; 'more student-friendly' quote; 450 students 315 books,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(28).docx,1EmpIYJuW92VFfx2HcxfZezJq7aK-UtH0,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1EmpIYJuW92VFfx2HcxfZezJq7aK-UtH0/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(28).docx,1gLTzCziet9l1Ll9pOw4yPpOLbgqPWVU5,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1gLTzCziet9l1Ll9pOw4yPpOLbgqPWVU5/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0522,Ninja merge': Morgan silently conferenced TJ in; Mr. Rosenberg 13yr solo; 150 online sales; trial account,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(29).docx,1_16D8CFcfH9NsoFU1es8eXhVDnDpukCJ,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1_16D8CFcfH9NsoFU1es8eXhVDnDpukCJ/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0523,"Morgan's own qual call (Amber, 450-student PTA, first yearbook); 'rated us best'; 20% coupon; demo booked",High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(30).docx,1D6CXIBIFNf9-e3nDcXhcDoHpMpIw_Ssa,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1D6CXIBIFNf9-e3nDcXhcDoHpMpIw_Ssa/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0524,Quote call (Jostens/TJ): 144 pages $41.27; principal was old yearbook teacher,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(31).docx,190qVzgJQMnsvbFgROi9MQNOISV22jWnR,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/190qVzgJQMnsvbFgROi9MQNOISV22jWnR/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0525,Lifetouch demo notes — exceptional delight quote: 'I'm actually excited about the yearbook again. I wasn't when I sat down this morning.',High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(32).docx,1sq7xKoVfm_yy8PDoUUHmyBPMgezNqlvV,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1sq7xKoVfm_yy8PDoUUHmyBPMgezNqlvV/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0526,Rachel/Kris demo — Kris vanished mid-demo; Morgan maintained prospect with small talk + sample update. Crisis management.,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(33).docx,1mjdZ1dJltMGzDhW336a6BMYhXCgdC4Qj,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1mjdZ1dJltMGzDhW336a6BMYhXCgdC4Qj/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0527,"Morgan solo qual call w/ Rachel (Jostens, 144pp, principal listening in bg). 8+ topics covered; demo Thursday 11:15 booked.",High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(34).docx,1OdKl2nEZFBJ53G8JMpelC-Bcha_D4fch,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1OdKl2nEZFBJ53G8JMpelC-Bcha_D4fch/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0528,5-line scratch notes only — no standalone evidence.,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(35).docx,1yvsofy0XXhkmp4gFxlMW46pis7Ahidox,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1yvsofy0XXhkmp4gFxlMW46pis7Ahidox/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0529,Warm qual call — prospect 'HAAAATES LIFETOUCH'S SOFTWARE WITH A FIERY PASSION.' Found referral discount mid-call; demo Tuesday 11am.,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(36).docx,1HLIPTZ9IJJDCPzlySas5JGMUfu8kLFN4,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1HLIPTZ9IJJDCPzlySas5JGMUfu8kLFN4/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0530,Morgan-set meeting; Aaron+Kris ran demo (Holly/Meeta PTA; referral discount $26).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(37).docx,1JVAO2Ck3r8csIy_pDdAljyxUsefeghOL,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1JVAO2Ck3r8csIy_pDdAljyxUsefeghOL/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(37).docx,1hip614RMVle9NurZxs0dYxp3Cu7B702z,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1hip614RMVle9NurZxs0dYxp3Cu7B702z/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0531,Morgan-set meeting; Kris ran activation (Ms. Barnes Walsworth; 'they're in!').,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(38).docx,1ZPgdo0osbeizkJYfWFapbIIlUNvQB820,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1ZPgdo0osbeizkJYfWFapbIIlUNvQB820/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(38).docx,1l2FXopjCiweoOUs70drTSB_mebLTdXfv,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1l2FXopjCiweoOUs70drTSB_mebLTdXfv/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0532,Morgan-set meeting; TJ ran demo (Lisa designer; HJ 400 misprints).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(39).docx,10tBiAn9GyOJRMbeTF-mLnZWXO5YUD_Sh,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/10tBiAn9GyOJRMbeTF-mLnZWXO5YUD_Sh/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0533,Morgan-set meeting; Kris ran demo (prospect confirmed prior Morgan contact).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(40).docx,16ClfNufIB9RT7rRYcssrBW_AuyHK0xpY,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/16ClfNufIB9RT7rRYcssrBW_AuyHK0xpY/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0534,Morgan-set meeting; Kris ran qual (Heather 350-unit minimum).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(41).docx,1BIq0GWKvQVxPcrpXrOto7-eat-FOS8w0,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1BIq0GWKvQVxPcrpXrOto7-eat-FOS8w0/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0535,Morgan qual call — 3-deadline pain surfaced; demo booked next day.,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(42).docx,1QnyS8HpCji14xj1ZwOw7ajeeclWbVrDH,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1QnyS8HpCji14xj1ZwOw7ajeeclWbVrDH/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0536,Morgan qual — photographer 'volun-told'; 115→275-300 goal; demo Wed 10am.,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(43).docx,1AsCfAfEuV2LtKqBPk6gRIfNYIFnKMfVX,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1AsCfAfEuV2LtKqBPk6gRIfNYIFnKMfVX/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0537,Morgan bid call — web-researched school (Balfour→HJ = not loyal); custom pages objection handled; bid to Leo.,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(44).docx,1m3PN71a2CXql0JqBFRJKvQvWe27A_h_o,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1m3PN71a2CXql0JqBFRJKvQvWe27A_h_o/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0538,Empty file — no content.,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(45).docx,1HeU6Sza6y_zPI-P4-rJ6ohiLVl1irZiE,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1HeU6Sza6y_zPI-P4-rJ6ohiLVl1irZiE/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0539,"Morgan inbound — Lise called Morgan. 152pp, $44 quote ('very happy'). 10+ topics. Demo booked 25th 3pm.",High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(46).docx,1BzTxhvgzTs7foIaHIoATBdZ4SZfvXOgO,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1BzTxhvgzTs7foIaHIoATBdZ4SZfvXOgO/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0540,Morgan-set meeting; TJ ran demo (Katrina new advisor Walsworth).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(47).docx,1RjvGh-yXp7aISos-mVk8JXZW_6W22wCi,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1RjvGh-yXp7aISos-mVk8JXZW_6W22wCi/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0541,Morgan-set meeting; TJ ran demo (Lifetouch; 'this is how easy it SHOULD be'; acct set up).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(48).docx,1tQC-a3iibcxsRmbC8hH9G1R5M6nm9R4I,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1tQC-a3iibcxsRmbC8hH9G1R5M6nm9R4I/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(49).docx,10YgKsPBKE1OKhARMbd53RwAnI0RutMXw,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/10YgKsPBKE1OKhARMbd53RwAnI0RutMXw/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0542,Empty file — no content.,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(50).docx,1WzSG5yn9Lsnma8kJA_CV-IP-1HOIdW7J,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1WzSG5yn9Lsnma8kJA_CV-IP-1HOIdW7J/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0543,Morgan-set meeting; Kris ran qual (Balfour 40pp first year).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(51).docx,1Wm83B-v3wZxOXI7hTNu-xc4sZtM6yOSu,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1Wm83B-v3wZxOXI7hTNu-xc4sZtM6yOSu/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0544,Morgan-set meeting; Kristie ran demo (Jostens Pleasanton CA).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(52).docx,1QNLsYDFYaFh9vEEyn9lI2nbyVHExdJQ1,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1QNLsYDFYaFh9vEEyn9lI2nbyVHExdJQ1/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0545,Morgan-set meeting; Kris ran qual (Jostens $61.35→$39.75; eco/science teacher angle).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(53).docx,1Q9mgGS4rVYBHLGaDghynqNbr-uUjQdLo,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1Q9mgGS4rVYBHLGaDghynqNbr-uUjQdLo/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0546,Morgan-set meeting; TJ ran qual (Walsworth 224pp $65 price).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(54).docx,1d50Mu2UiwwQPCeJuo-ZPKhxyz3ThCpuD,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1d50Mu2UiwwQPCeJuo-ZPKhxyz3ThCpuD/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0547,Morgan's Houston territory prospecting: 35+ accounts + Salesforce links + custom regional email.,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(55).docx,1D-FQocpE6LyM96AC76VjAzlqjTeRrTsJ,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1D-FQocpE6LyM96AC76VjAzlqjTeRrTsJ/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0548,Morgan-set meeting; Kris ran qual (Balfour photo upload broken; demo Monday 10am).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(56).docx,1wMIRLTSfaIoSICGOYuUp7SnvtqN9mZph,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1wMIRLTSfaIoSICGOYuUp7SnvtqN9mZph/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0549,Morgan-set meeting; Kris ran call (Jostens first year truncated).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(57).docx,1qG6rId--GCNzXjreKRSbRDfIEfLOqzm5,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1qG6rId--GCNzXjreKRSbRDfIEfLOqzm5/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0550,"Roxbury R.O.P.E. PTA contact directory — 13 board members, Stamford CT territory.",High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(58).docx,11kUj5Sv87ml7GPufltYD6Te3krFdwU_4,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/11kUj5Sv87ml7GPufltYD6Te3krFdwU_4/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0551,Morgan-set meeting; Kris ran qual (Lifetouch 12 Stamford schools; referral offer).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(59).docx,1MZxurWFPdDoTsvQMBobtREf1RSt17kQv,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1MZxurWFPdDoTsvQMBobtREf1RSt17kQv/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0552,Brady demo — Jostens 100pp; 'Morgan to arrange for references.' Minor Morgan role.,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(60).docx,1v7aIActVRvQtp4OXs9YuuWrUUoV6pKpw,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1v7aIActVRvQtp4OXs9YuuWrUUoV6pKpw/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0553,Morgan-set meeting; Brady ran qual (Jostens $10K+ ads 250pp).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(61).docx,1hB3expd-m0jN2rABUNriZ1D4VCS4iO-N,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1hB3expd-m0jN2rABUNriZ1D4VCS4iO-N/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0554,Morgan-set meeting; Leo ran qual (Balfour Title 1 $60→$42; demo w/ CEO+Kris).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(62).docx,1G9PQ-VsIyCkzK8WfAw8EVDPCF4aUCHST,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1G9PQ-VsIyCkzK8WfAw8EVDPCF4aUCHST/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0555,Morgan-set meeting; Kris ran call (committee restarting yearbook; same-call conversion).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(63).docx,1tIGQC5E9PXHHhixz4a6hOqbQ8x_YG8Sb,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1tIGQC5E9PXHHhixz4a6hOqbQ8x_YG8Sb/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0556,Morgan-set meeting; TJ ran qual (Taylor Publishing 184pp; $49.64 vs $75).,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(64).docx,17qjpkHBMesPdYMM6FfwnWh_YdU5o9eCe,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/17qjpkHBMesPdYMM6FfwnWh_YdU5o9eCe/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0557,"MORGAN IN-PERSON VISIT — Park School, Mr. Besch; HJ; samples; quoted $30.24/$37.19; TJ handoff.",High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(65).docx,1eVGr5Q3EFtUPOKZjwOTnelzDqSmtOcg0,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1eVGr5Q3EFtUPOKZjwOTnelzDqSmtOcg0/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0558,Morgan re-engagement email template — 'With Optimism' signature; principal {{last_name}} merge.,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(66).docx,1HxOXX02PpHcJL37EkVXBIxghJ6t-oVRA,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1HxOXX02PpHcJL37EkVXBIxghJ6t-oVRA/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0559,Kris qual+demo — HJ 700 students; 'Did Morgan mention schools nearby? She did!',High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(67).docx,1fhhzPUUtHMyIIV9A42gK6tAr9_euvQll,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1fhhzPUUtHMyIIV9A42gK6tAr9_euvQll/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0560,Morgan-set meeting; Kris ran qual (School Annual 36pp; 'Morgan mentioned nearby schools').,High
"Root/UntitledDocs (Call Notes, etc.)",Untitled document(68).docx,1XpWrlF0jlP-OIxos-NV5W0n7cY53o9Gv,File,application/vnd.openxmlformats-officedocument.wordprocessingml.document,"UntitledDocs (Call Notes, etc.)",https://docs.google.com/document/d/1XpWrlF0jlP-OIxos-NV5W0n7cY53o9Gv/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0561,Morgan-set meeting; TJ ran qual (new yearbook 900 students; $17/72pp reaction).,High
