cluster_id,cluster_size,is_representative,next_action,Bullet Point,Role / Company,Tags,accuracy_score,believability_score,clarity_score,ats_value,manager_test,weaknesses,rewrite_status,rewrite_attempts,rewrite_reasoning,context_gaps,rewrite_date,final_bullet
0,1431,False,KEEP,"- First outbound team member in history to generate $1M+ in sourced revenue, exceeding KPIs by 17% in year one.",Treering Yearbooks,[mgmt],90.0,85.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,KEEP,- First outbound team member in history to reach $1M+ in sourced revenue and achieved 117% of target in year one.,Treering Yearbooks,[mgmt],90.0,85.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,KEEP,"- First outbound team member in history to reach $1M+ in sourced revenue, achieving 117% of target in year one.",Treering Yearbooks,[mgmt],95.0,90.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,- First outbound team member to reach $1M+ in sourced revenue — achieved 117% of target in year one.,Treering Yearbooks,[mgmt],95.0,90.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- First outbound team member to surpass $1M in revenue, setting a new benchmark for SDR performance.",Treering Yearbooks,[mgmt],85.0,80.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,REWRITE,- First outbound team member to surpass $1M in revenue—setting a new benchmark for SDR performance.,Treering Yearbooks,[mgmt],85.0,80.0,95.0,70.0,FAIL,"The bullet contains a dash in the prose, which violates the strict formatting rules.",,0,,,,
0,1431,False,REWRITE,"- First-ever outbound employee to surpass $1M in revenue, contributing significantly to pipeline strategy and execution.",Treering Yearbooks,[ops],65.0,60.0,80.0,70.0,FAIL,"The bullet uses the vague, subjective filler phrase 'contributing significantly' and lacks specific tools or systems, making the claim feel like a generic resume boast rather than a verifiable outcome.",,0,,,,
0,1431,False,KEEP,- Founded Content Committee to align Sales and Marketing around unified customer messaging and retention strategy.,Treering Yearbooks,[content],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded Treering's Content Committee; authored brand guidelines adopted across sales, support, and success teams.",Treering Yearbooks,[content][mgmt],95.0,95.0,100.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,- Founded a company-wide Content Committee to unify messaging across Sales and Marketing and boost partner engagement.,Treering Yearbooks,[content],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded a cross-department Content Committee, unifying Sales and Marketing and creating/maintaining a content library.",Treering Yearbooks,[content],90.0,95.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded a cross-department Content Committee, unifying Sales and Marketing while developing a shared content library.",Treering Yearbooks,[content],95.0,95.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded a cross-departmental Content Committee to unify messaging across Sales/Marketing, strengthening brand consistency.",Treering Yearbooks,[content][brand],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,KEEP,- Founded a cross-functional Content Committee to align Sales and Marketing around shared messaging and tools.,Treering Yearbooks,[content],90.0,95.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded a cross-functional Content Committee, trimming brief-to-send timelines 20% and unifying UX across templates.",Treering Yearbooks,[content],95.0,95.0,95.0,90.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded a cross-functional content committee to unify brand voice across Sales, Support, and Success.",Treering Yearbooks,[content][brand],90.0,95.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,REVIEW,- Founded a cross-functional content committee to unify brand voice across teams and ensure consistent messaging.,Treering Yearbooks,[content][brand],85.0,90.0,95.0,70.0,PASS,The bullet lacks a specific outcome or metric to demonstrate the effectiveness of the committee beyond the act of founding it.,,0,,,,
0,1431,False,REWRITE,"- Founded an internal Content Committee to unify Sales and Marketing messaging, improving engagement and brand consistency.",Treering Yearbooks,[content][brand],75.0,80.0,85.0,70.0,PASS,The outcome (improving engagement and brand consistency) is qualitative and lacks a specific metric or evidence of how that improvement was measured.,,0,,,,
0,1431,False,KEEP,"- Founded an internal Content Committee to unify brand voice and messaging across digital, email, and customer-facing channels.",Treering Yearbooks,[content][brand],90.0,95.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded an internal Content Committee to unify brand voice and messaging across sales, marketing, and customer support teams.",Treering Yearbooks,[content][brand],95.0,95.0,100.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded and chaired a Content Committee to unify voice and improve cohesion across Sales, Support, and Marketing.",Treering Yearbooks,[content],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded and facilitated a cross-department content committee that reduced content review cycles by 20%, unifying messaging across 100+ email templates and sales assets.",Treering Yearbooks,[content],95.0,95.0,95.0,90.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded and facilitated a cross-department content committee, aligning Sales and Marketing through a shared campaign library.",Treering Yearbooks,[content],90.0,95.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded and facilitated a cross-department content committee, reducing content review cycles by an estimated 20% and unifying messaging across 100+ email templates and sales assets.",Treering Yearbooks,[content],90.0,95.0,95.0,90.0,PASS,,,0,,,,
0,1431,False,KEEP,- Founded and facilitated a cross-functional content committee to align campaign creative with strategic goals.,Treering Yearbooks,[content][brand],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,KEEP,- Founded and led Treering's Content Committee; developed brand voice guidelines and content systems adopted company-wide.,Treering Yearbooks,[content][brand],95.0,90.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded and led Treering's internal Content Committee to align messaging across Sales, Support, and Marketing.",Treering Yearbooks,[content],90.0,95.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded and led Treering's internal Content Committee, aligning messaging across Sales, Support, and Marketing.",Treering Yearbooks,[content],95.0,95.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,- Founded and led a cross-functional Content Committee to standardize brand voice and QA processes.,Treering Yearbooks,[content][brand],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded and led a cross-functional Content Committee, aligning Sales, Marketing, and Support to reduce content creation timelines by 20% and ensure consistent messaging across the entire customer lifecycle.",Treering Yearbooks,[content],90.0,95.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded and led a cross-functional Content Committee, aligning Sales, Marketing, and Support to reduce content creation timelines by 20% and ensure consistent messaging.",Treering Yearbooks,[content],90.0,95.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded and led the Content Committee to align voice, tone, and messaging across departments and campaigns.",Treering Yearbooks,[content][brand],85.0,90.0,95.0,70.0,PASS,,,0,,,,
0,1431,False,REVIEW,"- Founded and led the Content Committee to define brand voice, streamline approval processes, and integrate variable logic for highly tailored, scalable outreach across teams and platforms",Treering Yearbooks,[content][brand],85.0,90.0,80.0,85.0,PASS,The bullet is strong but slightly abstract; it would benefit from naming the specific platforms or the size of the teams involved to ground the 'scalable outreach' claim.,,0,,,,
0,1431,False,KEEP,"- Founded and led the Content Committee to unify voice and improve campaign cohesion across Sales, Support, and Marketing.",Treering Yearbooks,[content],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,REWRITE,"- Founded and led the Content Committee which assisted in defining brand voice, standardizing content approval processes, and simplifying creative workflows",Treering Yearbooks,[brand][content],70.0,80.0,75.0,65.0,FAIL,"The bullet uses the banned phrase 'assisted in' and describes a task-oriented process rather than a specific, measurable outcome or system impact.",,0,,,,
0,1431,False,KEEP,"- Founded and led the Content Committee, aligning messaging across departments and establishing brand standards.",Treering Yearbooks,[content][brand],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded and led the Content Committee, aligning messaging across departments and introducing scalable brand standards.",Treering Yearbooks,[content][brand],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,REWRITE,"- Founded and led the Content Committee, unifying content systems and brand voice while incorporating feedback into strategy.",Treering Yearbooks,[content][brand],75.0,80.0,85.0,70.0,PASS,The bullet is slightly vague regarding the specific 'content systems' used and lacks a concrete outcome or metric to demonstrate the impact of the committee's work.,,0,,,,
0,1431,False,REWRITE,"- Founded and led the Content Committee, which assisted in defining brand voice, standardizing content approval processes, simplifying creative workflows, and leading high-performing email campaigns — including highly customized messaging via variable logic integration — from strategy and planning through QA, optimization, and deployment.",Treering Yearbooks,[brand][content],65.0,60.0,55.0,70.0,FAIL,"The bullet uses the banned phrase 'assisted in', contains a dash in prose, and is overly long and convoluted, making it difficult to parse the actual outcome versus the list of tasks.",,0,,,,
0,1431,False,REWRITE,"- Founded and led the Content Committee, which spearheaded internal content organization, unified brand voice, and ensured inclusion of team feedback in messaging while meeting (and exceeding) marketing initiatives.",Treering Yearbooks,[content][brand],65.0,70.0,60.0,60.0,FAIL,"The bullet uses vague corporate-speak like 'spearheaded' and 'marketing initiatives' without defining the scope or specific outcomes, and it relies on soft-skill descriptions rather than concrete systems or metrics.",,0,,,,
0,1431,False,REWRITE,"- Founded and led the internal Content Committee to improve brand voice, unify messaging, streamline content workflows, and support alignment across Sales, Marketing, and Ops",Treering Yearbooks,[content][brand],75.0,80.0,85.0,70.0,PASS,The bullet is slightly generic and lacks a specific outcome or metric to prove the effectiveness of the committee beyond the stated intent.,,0,,,,
0,1431,False,KEEP,"- Founded and led the internal Content Committee, aligning brand messaging across Sales, Marketing, and Support.",Treering Yearbooks,[content][brand],90.0,95.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded and led the internal Content Committee, an initiative to improve brand voice, unify messaging, streamline content workflows, and tighten the communication between the Sales and Marketing departments.",Treering Yearbooks,[content][brand],85.0,90.0,85.0,80.0,PASS,,,0,,,,
0,1431,False,KEEP,- Founded cross-department Content Committee to reduce content review cycles and unify messaging across 100+ templates/assets.,Treering Yearbooks,[content],95.0,95.0,95.0,90.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded cross-departmental Content Committee establishing a unified content library with 100+ assets; implemented governance protocols, reducing review cycles by 20%",Treering Yearbooks,[content],95.0,95.0,95.0,90.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded cross-functional Content Committee aligning Sales, Marketing, and Support, reducing campaign execution timelines by 20%.",Treering Yearbooks,[content],95.0,95.0,95.0,90.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded cross-functional Content Committee, aligning Sales and Marketing for improved deal velocity and brand consistency.",Treering Yearbooks,[content][brand],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded cross-functional Content Committee, aligning Sales and Marketing for improved deal velocity and message consistency.",Treering Yearbooks,[content],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded cross-functional Content Committee, aligning Sales, Marketing, and Support to reduce content timelines by 20%.",Treering Yearbooks,[content],95.0,95.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Founded the Content Committee and overhauled enablement systems, creating a brand-aligned library used across teams.",Treering Yearbooks,[content][enablement],85.0,90.0,90.0,80.0,PASS,,,0,,,,
0,1431,False,REWRITE,- Founding SDR: 10+ years in founder-led to Series B/C SaaS and EdTech; one of two SDRs who launched the outbound team,Treering Yearbooks,[mgmt],60.0,65.0,70.0,50.0,FAIL,The bullet is a summary of experience rather than a specific outcome-based achievement; it lacks a strong action verb and reads as a biographical statement rather than a professional accomplishment.,,0,,,,
0,1431,False,KEEP,- Identified and reactivated a dormant $3M+ pipeline through CRM data analysis.,Treering Yearbooks,[ops],85.0,80.0,90.0,85.0,PASS,,,0,,,,
0,1431,False,REWRITE,"- Identified and reactivated a dormant $3M+ pipeline through data analysis and targeted email marketing campaigns. Cross-Functional, Data, & Strategic Impact:",Treering Yearbooks,[ops],75.0,70.0,80.0,85.0,FAIL,"The bullet contains a trailing colon and uses a dash in prose, both of which violate the formatting rules. Additionally, the phrase 'Cross-Functional, Data, & Strategic Impact:' is a label/header that should not be part of the bullet content.",,0,,,,
0,1431,False,KEEP,"- Implemented A/B tests on subject lines, send times, and content, with top-performing campaigns reaching 34% reply rates.",Treering Yearbooks,[email][content],85.0,80.0,90.0,85.0,PASS,,,0,,,,
0,1431,False,REWRITE,"- Implemented a unique, data-focused role to uncover untapped revenue. Single-handedly established processes, metrics, reports, and dashboards that resulted in the identification of $3M+.",Treering Yearbooks,[ops],75.0,70.0,80.0,70.0,PASS,"The phrase 'unique, data-focused role' is slightly vague and self-congratulatory; the bullet would be stronger if it named the specific system or platform used to identify the revenue.",,0,,,,
0,1431,False,REWRITE,"- Implemented systematic account management processes that tracked key data points across 200+ active tasks, improving efficiency.",Treering Yearbooks,[ops][mgmt],60.0,65.0,70.0,60.0,FAIL,"The bullet is too generic and lacks a specific system or tool name, making it sound like a task description rather than a high-impact outcome. The phrase 'improving efficiency' is vague and lacks a measurable metric to substantiate the claim.",,0,,,,
0,1431,False,REWRITE,"- Improved CRM data tracking in Salesforce and Outreach.io, strengthening pipeline workflows and boosting prospect engagement.",Treering Yearbooks,[ops],60.0,65.0,70.0,75.0,FAIL,"The bullet uses vague, non-measurable outcome language ('strengthening', 'boosting') and lacks a specific metric or concrete system change to verify the claim.",,0,,,,
0,1431,False,REWRITE,"- Incorporated precise timelines, audience segmentation, dynamic personalized content, and comprehensive QA and approval processes into project planning to ensure flawless execution.",Treering Yearbooks,[content],40.0,50.0,50.0,40.0,FAIL,"The bullet is generic, lacks specific metrics or tools, and uses vague, buzzword-heavy language like 'flawless execution' and 'comprehensive QA' without evidence.",,0,,,,
0,1431,False,REWRITE,- Innovated district-level outreach strategies to win multi-school deals and streamline RFP processes.,Treering Yearbooks,[email],60.0,65.0,70.0,60.0,FAIL,"The bullet uses the vague, buzzword-heavy verb 'Innovated' and lacks specific metrics, tools, or concrete evidence of the 'multi-school deals' or 'RFP processes' mentioned.",,0,,,,
0,1431,False,KEEP,"- Instituted systematic account management processes, tracking 15 key data points per account across 206 active tasks.",Treering Yearbooks,[ops][mgmt],90.0,95.0,90.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Instrumented KPI dashboards to monitor outreach effectiveness, persona conversion, and email engagement trends.",Treering Yearbooks,[email],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,REWRITE,"- Integrated Salesforce and Outreach to reduce friction, improve segmentation, and increase reply rates.",Treering Yearbooks,[email][ops],60.0,70.0,65.0,75.0,FAIL,"The bullet is too generic and lacks specific metrics or evidence of the 'friction' reduced or the 'reply rates' achieved, making it read like a task description rather than a high-impact outcome.",,0,,,,
0,1431,False,REWRITE,"- Integrated confidential feedback into communications, operational planning, and strategic enablement.",Treering Yearbooks,[enablement],40.0,50.0,40.0,30.0,FAIL,"The bullet is overly generic, lacks specific metrics or tools, and uses vague corporate terminology that fails to describe a concrete system or outcome.",,0,,,,
0,1431,False,KEEP,"- Launched A/B-tested email sequences across unique customer segments, doubling lead-to-meeting conversion in under 60 days.",Treering Yearbooks,[email],85.0,80.0,90.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Launched a cross-functional Content Committee to unify voice, align tone, and reduce content inconsistencies by 15%.",Treering Yearbooks,[content][brand],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,REWRITE,- Launched access-first campaigns that ensured students received a yearbook regardless of school budget.,Treering Yearbooks,[email],60.0,70.0,65.0,50.0,FAIL,"The bullet is too vague regarding the 'access-first' mechanism and lacks specific metrics or tools to verify the scale of the impact, making it read more like a mission statement than a professional achievement.",,0,,,,
0,1431,False,KEEP,"- Led CRM audit that uncovered $3M+ in hidden pipeline; created reports, dashboards, and workflows for more accurate targeting.",Treering Yearbooks,[ops],85.0,80.0,90.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Led CRM audit that uncovered $3M+ in pipeline; cleaned records, refined filters, and built dashboards to drive actionable insights.",Treering Yearbooks,[ops],85.0,80.0,90.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Led CRM audit that uncovered $3M+ in pipeline; cleaned records, refined filters, and built dashboards to drive insights.",Treering Yearbooks,[ops],85.0,80.0,90.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,- Led CRM audit using advanced Salesforce queries and validation filters; uncovered $3M+ in dormant pipeline by identifying miscategorized records and orphaned opportunities,Treering Yearbooks,[ops],95.0,90.0,95.0,90.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Led Go-to-Market content strategy for district-level outreach program that opened partnership opportunities with councils overseeing 1,200+ schools, providing sales team access to high-value market segments.",Treering Yearbooks,[content][mgmt],85.0,90.0,90.0,80.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Led Go-to-Market content strategy opening partnership opportunities with councils overseeing 1,200+ schools, providing access to high-value market segments.",Treering Yearbooks,[content],85.0,80.0,90.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Led a CRM-focused audit that surfaced $3M+ in untapped pipeline, revealing miscategorized records and outdated outreach assets while building clearer reporting dashboards.",Treering Yearbooks,[ops][content],85.0,80.0,90.0,85.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Led a comprehensive Salesforce audit and data integrity project, cleansing and restructuring the database of 2,000+ accounts to uncover and reactivate $3M+ in dormant pipeline opportunities.",Treering Yearbooks,[ops],95.0,90.0,95.0,95.0,PASS,,,0,,,,
0,1431,False,REWRITE,"- Led a remote team of 4–6, increasing productivity through strategic coaching and workflow improvements; provided monthly training for 20+ employees",Treering Yearbooks,[mgmt][enablement],60.0,65.0,70.0,50.0,FAIL,"The bullet uses a dash in prose, relies on vague corporate-speak like 'strategic coaching' and 'workflow improvements' without naming the specific systems or outcomes, and fails to provide a concrete metric for the productivity increase.",,0,,,,
0,1431,False,KEEP,"- Led a targeted campaign that resulted in a statewide promotion with the Georgia PTA, expanding reach to 1,279 school PTA units.",Treering Yearbooks,[email],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,REWRITE,"- Led access-first campaigns ensuring every student, regardless of school budget, received a yearbook and a sense of belonging.",Treering Yearbooks,[email],40.0,50.0,60.0,30.0,FAIL,"The bullet uses vague, non-verifiable language ('access-first campaigns', 'sense of belonging') and lacks any concrete metrics, tools, or specific outcomes that a hiring manager could verify.",,0,,,,
0,1431,False,KEEP,- Led comprehensive CRM audit that surfaced $3M+ in untapped pipeline by identifying miscategorized records.,Treering Yearbooks,[ops],95.0,90.0,95.0,90.0,PASS,,,0,,,,
0,1431,False,KEEP,- Led cross-department Content Committee to accelerate content review cycles and unify messaging across 100+ assets.,Treering Yearbooks,[content],90.0,95.0,95.0,85.0,PASS,,,0,,,,
0,1431,False,REWRITE,"- Led go-to-market campaigns and cross-sell initiatives, resulting in increased adoption of new features and expanded engagement.",Treering Yearbooks,[email],40.0,50.0,50.0,40.0,FAIL,"The bullet is overly generic, lacks specific metrics or tools, and uses vague outcome language ('increased adoption', 'expanded engagement') that fails to demonstrate a concrete system or result.",,0,,,,
0,1431,False,REWRITE,"- Led internal sales enablement and training focused on CRM best practices, pipeline management, and advanced sales strategy.",Treering Yearbooks,[ops][enablement],60.0,65.0,70.0,60.0,FAIL,"The bullet uses the banned phrase 'Led' in a way that describes a task rather than a specific outcome or system, and it lacks any concrete metrics, tools, or specific artifacts to verify the claim.",,0,,,,
0,1431,False,REWRITE,"- Led internal sales enablement and training sessions focused on CRM best practices, pipeline management, and sales strategy.",Treering Yearbooks,[ops][enablement],60.0,70.0,75.0,65.0,FAIL,"The bullet uses the banned phrase 'Led' (often a proxy for 'responsible for' or 'managed') and lacks specific metrics, tools, or outcomes, making it read as a generic task description rather than a high-impact achievement.",,0,,,,
0,1431,False,KEEP,"- Led outreach programs targeting district councils and education groups, including facilitating a promotion with the Georgia PTA which oversees 1,279 school PTA units statewide.",Treering Yearbooks,[email],85.0,90.0,90.0,80.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Led rollout and adoption of Outreach.io, integrating it with Salesforce to streamline outbound operations.",Treering Yearbooks,[ops],85.0,90.0,95.0,90.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Led selection and implementation of Outreach.io, managing CRM integration and team-wide adoption.",Treering Yearbooks,[ops][mgmt],90.0,95.0,95.0,90.0,PASS,,,0,,,,
0,1431,False,KEEP,"- Led targeted outreach for school districts and PTA councils, including a statewide promotion with the Georgia PTA (1,279 units).",Treering Yearbooks,[email],85.0,90.0,90.0,75.0,PASS,,,0,,,,
0,1431,False,REWRITE,"- Led team email performance that consistently outperformed industry benchmarks, with average open rates of 45%+.",Treering Yearbooks,[email][mgmt],40.0,50.0,60.0,50.0,FAIL,"The bullet uses the banned phrase 'Led team', lacks specific tool or system context, and relies on a vague, unverifiable metric ('outperformed industry benchmarks') without providing the necessary scope or audience context to make the 45% open rate credible.",,0,,,,
0,1431,False,REWRITE,"- Led team performance by consistently outperforming industry benchmarks, with average open rates exceeding 45%.",Treering Yearbooks,[email][mgmt],40.0,50.0,60.0,40.0,FAIL,"The bullet uses vague, unverifiable superlatives ('consistently outperforming industry benchmarks') and lacks specific context (tool, audience size, or campaign type) to anchor the 45% open rate claim, making it feel like inflated marketing fluff.",,0,,,,
0,1431,False,REWRITE,- Maintained 98% deliverability rate by enforcing rigorous QA processes while ensuring compliance with spam regulations.,Treering Yearbooks,[generalist],70.0,75.0,80.0,70.0,PASS,"The bullet lacks specific tool mentions (e.g., SendGrid, Marketo, HubSpot) and the 'rigorous QA processes' is slightly vague without naming the specific mechanism or platform used to enforce compliance.",,0,,,,
0,1431,False,REWRITE,- Maintained 98% deliverability rate by implementing rigorous QA processes and adhering to spam compliance best practices.,Treering Yearbooks,[generalist],70.0,75.0,80.0,70.0,PASS,"The bullet lacks specific tool mentions (e.g., SendGrid, Marketo) and the 'rigorous QA processes' is slightly vague without a named framework or specific action taken.",,0,,,,
0,1431,False,REWRITE,"- Maintained 98% deliverability rate through comprehensive QA processes, testing, and strict adherence to spam compliance standards.",Treering Yearbooks,[generalist],70.0,75.0,80.0,70.0,PASS,"The bullet lacks specific context regarding the volume of emails sent or the tools used, making the 98% metric difficult to verify or contextualize.",,0,,,,
0,1431,False,REWRITE,"- Maintained Salesforce pipelines to ensure accurate forecasting, lead tracking, and opportunity management.",Treering Yearbooks,[ops][mgmt],60.0,70.0,80.0,70.0,FAIL,"The bullet is generic and reads as a task description rather than an outcome-oriented achievement; it lacks specific metrics, scale, or evidence of a unique system improvement.",,0,,,,
0,1431,False,REWRITE,"- Maintained and optimized Salesforce pipelines, ensuring accurate forecasting, opportunity tracking, and pipeline health reviews.",Treering Yearbooks,[ops],60.0,65.0,70.0,75.0,FAIL,"The bullet uses generic, task-oriented language ('Maintained and optimized') and lacks specific metrics, scope, or unique outcomes that would distinguish the candidate's performance.",,0,,,,
0,1431,False,REWRITE,"- Managed $20M portfolio spanning 2,932 accounts and improved engagement rates to 2.98%, almost triple the industry standard.",Treering Yearbooks,[mgmt],75.0,70.0,85.0,80.0,PASS,The phrase 'almost triple' is slightly informal and borders on adjective padding; the bullet would be stronger if it simply stated the industry benchmark for comparison.,,0,,,,
0,1431,False,REWRITE,"- Managed $20M sales territory with a focused email strategy, achieving a 2.98% engagement rate that tripled the industry standard.",Treering Yearbooks,[ops][mgmt],70.0,65.0,85.0,75.0,FAIL,The bullet uses the banned phrase 'Managed' and relies on a comparison to an 'industry standard' which is unverifiable and often used to inflate performance metrics.,,0,,,,
0,1431,False,KEEP,"- Managed a 2,000+ account portfolio through segmented nurture tracks, reactivation flows, and automated campaigns.",Treering Yearbooks,[mgmt],85.0,90.0,95.0,80.0,PASS,,,0,,,,
0,1431,False,REVIEW,"- Managed a portfolio of 2,000+ accounts using segmentation, behavioral targeting, and customized variable logic to improve lead quality and conversion.",Treering Yearbooks,[mgmt],85.0,80.0,90.0,85.0,PASS,"The bullet is strong but lacks a specific outcome metric (e.g., percentage increase in conversion) to move it from a task-based description to a high-impact achievement.",,0,,,,
0,1431,False,REWRITE,"- Managed a portfolio of 2,000+ accounts with high-volume, high-integrity outreach strategy.",Treering Yearbooks,[mgmt],60.0,65.0,70.0,60.0,FAIL,"The bullet uses the banned phrase 'Managed' and relies on vague, subjective descriptors like 'high-volume' and 'high-integrity' without defining the actual system, tool, or specific outcome.",,0,,,,
0,1431,False,REWRITE,"- Managed a remote team of 4-6 SDR reps and maintained up-to-date records and messaging for a 2,000+ account portfolio.",Treering Yearbooks,[mgmt],70.0,75.0,80.0,70.0,FAIL,"The bullet uses the banned phrase 'Managed a' and includes a dash in the prose ('4-6'), which violates the formatting constraints.",,0,,,,
0,1431,False,REWRITE,"- Managed a remote team of 4-6 SDRs, providing strategic campaign support, A/B testing insights, and daily troubleshooting.",Treering Yearbooks,[mgmt],65.0,70.0,75.0,60.0,FAIL,"The bullet uses the banned phrase 'Managed a', which is a generic task-based opener that fails to highlight a specific system or outcome.",,0,,,,
0,1431,False,REWRITE,"- Managed a remote team of 4–6 SDRs, providing campaign strategy support and daily ops troubleshooting.",Treering Yearbooks,[mgmt],60.0,70.0,75.0,65.0,FAIL,The bullet uses the banned phrase 'Managed' (often synonymous with 'responsible for' in this context) and relies on vague task descriptions like 'campaign strategy support' and 'daily ops troubleshooting' rather than specific outcomes or systems.,,0,,,,
0,1431,False,REWRITE,"- Managed a remote team of 4–6 SDRs, providing campaign strategy support, engagement insights, and daily ops troubleshooting.",Treering Yearbooks,[mgmt],65.0,70.0,75.0,60.0,FAIL,The bullet uses the banned phrase 'Managed' (often synonymous with 'responsible for' in this context) and describes a task-based role rather than a specific outcome or system-level achievement.,,0,,,,
0,1431,False,REWRITE,"- Managed a remote team of 4–6 SDRs, supporting campaign execution and troubleshooting through regular consultative coaching.",Treering Yearbooks,[mgmt][enablement],70.0,80.0,85.0,65.0,FAIL,"The bullet uses the banned phrase 'Managed', which is a generic task-based opener that fails to describe a specific system or outcome.",,0,,,,
0,1431,False,REWRITE,"- Managed a remote team of 4–6 while overseeing 2,000+ accounts; led coaching, reviews, timesheets, and team training for 20+ staff.",Treering Yearbooks,[mgmt][enablement],70.0,75.0,80.0,65.0,FAIL,"The bullet uses a dash in prose (4–6) which violates the formatting rules, and it relies on a list of tasks (coaching, reviews, timesheets) rather than a clear outcome or system-level achievement.",,0,,,,
0,1431,False,REWRITE,"- Managed a remote team of 4–6 while overseeing a portfolio of 2,000+ accounts, leading 1:1s, performance reviews, and skills training.",Treering Yearbooks,[mgmt],85.0,80.0,90.0,70.0,FAIL,"The bullet uses the banned phrase 'Managed' and includes a dash in the prose (4–6), which violates the formatting constraints.",,0,,,,
0,1431,False,REWRITE,"- Managed and mentored a remote team of 4–6 SDRs, providing weekly 1:1s, campaign support, and technical troubleshooting.",Treering Yearbooks,[mgmt],70.0,80.0,85.0,60.0,FAIL,The bullet uses the banned phrase 'Managed' and describes a set of tasks rather than a specific outcome or system-level achievement.,,0,,,,
0,1431,False,REWRITE,"- Managed email calendar and segmentation for year-long lifecycle campaigns, ensuring a consistent brand voice and timely delivery.",Treering Yearbooks,[brand][mgmt],60.0,70.0,75.0,65.0,FAIL,The bullet uses the banned phrase 'Managed' and reads as a task description rather than an outcome-oriented statement; it lacks specific metrics or tools to verify the impact of the lifecycle campaigns.,,0,,,,
0,1431,False,REWRITE,"- Managed email calendar and segmentation strategy for year-long lifecycle campaigns, ensuring consistent brand voice and timing.",Treering Yearbooks,[brand][mgmt],60.0,70.0,75.0,65.0,FAIL,"The bullet uses the banned phrase 'Managed', lacks specific metrics or tool mentions, and reads as a generic task description rather than a high-impact outcome statement.",,0,,,,
